2424 2 3 1984 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2425 1 11 1980 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2426 2 3 1980 4 28 43350 5 2 3 0 5240 -4 -4 -4 -4 -4 -4 -4 -4 47000 5 2 3 0 5110 5240 -4 -4 -4 -4 -4 -4 -4 42750 5 2 3 0 5110 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 61829 5 2 3 2 5000 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2427 2 8 1981 4 27 18620 3 2 2 0 4600 4220 -4 -4 -4 -4 -4 -4 -4 -3 6 2 2 1 4600 -4 -4 -4 -4 -4 -4 -4 -4 47728 4 2 2 1 9620 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 6 2 1 3 9620 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2428 1 5 1980 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2429 1 5 1982 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2430 2 3 1981 4 27 55000 4 2 2 1 4350 -4 -4 -4 -4 -4 -4 -4 -4 37500 4 2 2 7 4230 -4 -4 -4 -4 -4 -4 -4 -4 58150 6 2 2 1 430 4230 -4 -4 -4 -4 -4 -4 -4 -4 -4 42200 6 2 2 3 4720 5000 430 -4 -4 -4 -4 -4 -4 -4 -4 -4
2431 1 10 1984 4 24 56000 4 2 2 1 5620 -4 -4 -4 -4 -4 -4 -4 -4 60000 4 2 2 1 5620 -4 -4 -4 -4 -4 -4 -4 -4 60000 4 2 2 7 5620 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 64000 6 2 2 2 5620 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2432 2 9 1980 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2433 2 9 1983 4 25 300 3 2 1 2 4230 -4 -4 -4 -4 -4 -4 -4 -4 19750 3 2 2 0 4940 4230 -4 -4 -4 -4 -4 -4 -4 42000 4 2 2 1 5860 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2434 1 3 1980 4 28 55750 2 2 -4 -2 120 -4 -4 -4 -4 -4 -4 -4 -4 55000 3 2 1 1 120 -4 -4 -4 -4 -4 -4 -4 -4 54500 3 2 1 3 120 1110 -4 -4 -4 -4 -4 -4 -4 -4 -4 58000 3 2 1 1 120 1110 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2435 2 11 1983 4 24 36040 2 2 -4 0 2150 -4 -4 -4 -4 -4 -4 -4 -4 125500 2 2 -4 7 5600 2150 -4 -4 -4 -4 -4 -4 -4 65001 2 2 -4 1 3600 5600 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 3 2 -4 0 3650 2150 2150 -4 -4 -4 -4 -4 -4 -4 -4 -4
2436 1 3 1980 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2437 2 3 1984 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2438 2 7 1983 4 25 60000 4 3 2 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 83943 5 3 3 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 105493 5 3 3 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2439 1 12 1982 4 25 69100 2 2 -4 0 5000 6260 4800 4760 -4 -4 -4 -4 -4 -3 2 2 -4 0 5000 6260 4800 -4 -4 -4 -4 -4 -4 77250 3 2 1 0 520 4800 -4 -4 -4 -4 -4 -4 -4 -4 1 79500 4 2 2 1 4760 9990 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2440 2 7 1980 1 28 36750 4 3 -4 0 4720 -4 -4 -4 -4 -4 -4 -4 -4 22750 5 2 -4 2 4700 -4 -4 -4 -4 -4 -4 -4 -4 -3 2 3 1 0 4010 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 33000 3 2 1 3 3600 3600 4610 -4 -4 -4 -4 -4 -4 -4 -4 -4
2441 1 10 1981 1 26 75400 4 2 2 4 2340 -4 -4 -4 -4 -4 -4 -4 -4 69800 5 2 1 7 2340 -4 -4 -4 -4 -4 -4 -4 -4 142800 4 2 1 14 2340 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 1 3 0 7 2720 6510 2340 -4 -4 -4 -4 -4 -4 -4 -4 -4
2442 1 5 1982 2 26 -3 2 2 0 5 4220 9130 -4 -4 -4 -4 -4 -4 -4 48000 1 2 0 0 7200 4220 4220 -4 -4 -4 -4 -4 -4 13000 2 2 1 1 7200 7200 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 6 2 2 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2443 2 8 1984 2 24 27123 2 2 -4 0 50 50 -4 -4 -4 -4 -4 -4 -4 73614 2 2 -4 1 310 50 -4 -4 -4 -4 -4 -4 -4 48429 3 2 1 0 310 310 -4 -4 -4 -4 -4 -4 -4 -4 -4 85100 4 2 2 0 5400 310 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2444 2 2 1984 1 25 -3 2 3 1 2 5920 -4 -4 -4 -4 -4 -4 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 73000 4 3 1 5 5920 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 107000 4 3 2 1 5400 5110 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2445 2 11 1982 4 26 19200 6 2 4 2 2300 -4 -4 -4 -4 -4 -4 -4 -4 29752 5 2 4 5 4050 6430 2300 -4 -4 -4 -4 -4 -4 28242 4 3 3 2 310 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 -3 4 2 3 0 4010 310 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2446 2 11 1984 4 24 17500 3 3 2 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 10250 3 2 2 1 3600 2540 -4 -4 -4 -4 -4 -4 -4 15600 3 2 2 2 5700 3600 -4 -4 -4 -4 -4 -4 -4 -4 -4 28800 4 2 2 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2447 1 6 1980 4 28 185500 6 2 2 0 3920 4760 220 -4 -4 -4 -4 -4 -4 174000 6 2 2 3 3920 -4 -4 -4 -4 -4 -4 -4 -4 137750 6 2 2 1 4700 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 230300 6 2 3 1 220 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2448 2 2 1981 4 27 90100 4 3 2 2 710 4760 -4 -4 -4 -4 -4 -4 -4 92650 5 3 2 7 710 4760 -4 -4 -4 -4 -4 -4 -4 150900 5 3 3 7 710 4760 -4 -4 -4 -4 -4 -4 -4 -4 0 80050 6 2 4 0 430 120 4760 -4 -4 -4 -4 -4 -4 -4 -4 -4
2449 1 3 1981 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2450 2 4 1982 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2451 1 7 1982 4 -5 115000 2 3 -4 2 430 4000 -4 -4 -4 -4 -4 -4 -4 84500 2 3 -4 2 430 -4 -4 -4 -4 -4 -4 -4 -4 95000 2 3 -4 1 4960 4620 -4 -4 -4 -4 -4 -4 -4 -4 -4 329331 3 3 1 0 50 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2452 2 7 1982 4 26 17500 10 2 3 3 5610 -4 -4 -4 -4 -4 -4 -4 -4 -3 7 3 3 -2 5610 -4 -4 -4 -4 -4 -4 -4 -4 -3 6 3 4 5 5620 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 5 3 4 1 5610 3410 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2453 1 12 1983 4 24 191500 11 2 -4 7 5620 -4 -4 -4 -4 -4 -4 -4 -4 20000 7 3 -4 0 5620 -4 -4 -4 -4 -4 -4 -4 -4 84000 7 3 -4 10 5620 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 127000 5 2 -4 5 5620 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2454 2 1 1982 2 26 109600 6 2 3 0 3500 -4 -4 -4 -4 -4 -4 -4 -4 134551 6 2 3 0 3500 -4 -4 -4 -4 -4 -4 -4 -4 117850 4 2 3 1 3500 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 56860 4 2 3 1 3500 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2455 1 8 1983 2 25 55000 4 2 2 7 4020 4220 -4 -4 -4 -4 -4 -4 -4 51000 4 2 2 7 4220 4020 -4 -4 -4 -4 -4 -4 -4 50500 4 2 2 2 4220 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 50000 5 2 3 2 8960 4220 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2456 2 10 1982 4 26 74716 4 2 2 1 120 -4 -4 -4 -4 -4 -4 -4 -4 67171 7 2 2 0 120 -4 -4 -4 -4 -4 -4 -4 -4 92357 4 2 2 3 120 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 40814 4 2 2 1 4720 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2457 2 10 1983 4 25 25420 3 2 2 1 3600 -4 -4 -4 -4 -4 -4 -4 -4 -3 3 2 3 0 3130 3600 -4 -4 -4 -4 -4 -4 -4 -3 3 2 2 4 3130 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 3 2 2 7 3130 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2458 1 1 1984 4 25 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2459 1 1 1981 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -3 2 3 -4 0 800 -4 -4 -4 -4 -4 -4 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2460 1 6 1983 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2461 1 8 1982 4 26 -3 2 2 -4 1 4710 -4 -4 -4 -4 -4 -4 -4 -4 124000 5 2 -4 1 4710 -4 -4 -4 -4 -4 -4 -4 -4 316618 2 2 -4 7 4710 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 140000 4 2 2 2 50 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2462 2 7 1981 4 27 75938 7 2 3 7 5260 4720 -4 -4 -4 -4 -4 -4 -4 108000 7 2 3 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 193500 6 2 4 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 7 2 4 7 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2463 1 7 1984 4 24 40000 4 2 -4 3 800 800 -4 -4 -4 -4 -4 -4 -4 135000 3 2 -4 2 800 -4 -4 -4 -4 -4 -4 -4 -4 159200 4 2 -4 4 800 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 121000 2 3 -4 5 4960 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2464 2 2 1980 4 29 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 316618 3 2 1 2 800 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 254046 4 2 2 0 4700 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2465 2 8 1982 4 26 36250 1 4 -4 0 2310 4760 -4 -4 -4 -4 -4 -4 -4 45000 1 3 -4 0 2310 2720 -4 -4 -4 -4 -4 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 0 46369 1 3 -4 0 2310 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2466 1 1 1984 4 24 36250 1 2 -4 7 850 -4 -4 -4 -4 -4 -4 -4 -4 47000 1 2 -4 5 850 850 -4 -4 -4 -4 -4 -4 -4 47305 2 3 -4 5 850 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 95500 3 3 1 3 850 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2467 1 12 1984 4 24 115250 2 2 -4 2 820 -4 -4 -4 -4 -4 -4 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2468 1 9 1982 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2469 1 12 1981 4 26 9250 2 2 -4 14 9640 -4 -4 -4 -4 -4 -4 -4 -4 10251 2 2 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 31536 2 2 -4 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 16000 2 2 -4 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2470 1 11 1982 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2471 2 4 1981 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2472 2 8 1983 4 25 54050 2 3 -4 0 2630 2630 -4 -4 -4 -4 -4 -4 -4 43020 2 3 -4 0 2630 2630 -4 -4 -4 -4 -4 -4 -4 125000 2 3 -4 0 2630 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2473 2 5 1982 4 26 43000 5 2 3 15 4110 -4 -4 -4 -4 -4 -4 -4 -4 31031 5 2 3 40 4110 -4 -4 -4 -4 -4 -4 -4 -4 37950 5 2 3 21 4110 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 58000 4 2 3 2 4110 4110 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2474 2 1 1984 4 24 -3 5 2 3 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 41100 5 3 3 7 -4 -4 -4 -4 -4 -4 -4 -4 -4 33000 4 3 3 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1440 5 3 3 1 4940 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2475 2 8 1980 2 28 32000 1 3 -4 5 5120 4060 -4 -4 -4 -4 -4 -4 -4 37500 2 2 -4 1 5120 4060 -4 -4 -4 -4 -4 -4 -4 104000 2 2 -4 7 5240 4010 5120 -4 -4 -4 -4 -4 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2476 2 4 1983 4 25 146335 4 3 -4 1 710 1310 -4 -4 -4 -4 -4 -4 -4 290810 2 2 -4 2 710 -4 -4 -4 -4 -4 -4 -4 -4 96710 2 2 -4 0 710 -4 -4 -4 -4 -4 -4 -4 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2477 1 6 1984 4 24 78750 4 3 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 4 3 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 4 3 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 25000 1 3 -4 0 1010 1040 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2478 2 8 1980 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 1 -3 2 3 -4 3 4130 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2479 1 2 1982 4 26 126500 2 4 -4 0 430 -4 -4 -4 -4 -4 -4 -4 -4 -3 2 2 -4 0 110 -4 -4 -4 -4 -4 -4 -4 -4 147000 2 2 -4 0 110 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 3 2 -4 0 110 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2480 1 4 1981 4 27 -3 3 3 1 4 4700 5700 -4 -4 -4 -4 -4 -4 -4 -3 3 3 1 7 4700 -4 -4 -4 -4 -4 -4 -4 -4 73750 4 3 2 7 4700 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 206000 5 3 2 0 4700 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2481 1 2 1984 4 24 62450 2 2 -4 2 40 -4 -4 -4 -4 -4 -4 -4 -4 35400 2 2 -4 3 40 -4 -4 -4 -4 -4 -4 -4 -4 38500 2 2 -4 3 40 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 63500 2 3 -4 2 40 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2482 2 10 1981 4 26 33000 2 2 -4 0 9990 4250 -4 -4 -4 -4 -4 -4 -4 18500 3 2 -4 0 9990 -4 -4 -4 -4 -4 -4 -4 -4 -3 2 2 -4 0 1600 9990 -4 -4 -4 -4 -4 -4 -4 -4 -4 82000 2 5 -4 0 1600 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2483 1 10 1983 4 25 52020 2 2 -4 5 7700 -4 -4 -4 -4 -4 -4 -4 -4 63750 1 2 -4 3 7700 -4 -4 -4 -4 -4 -4 -4 -4 50000 1 2 -4 5 8140 7700 -4 -4 -4 -4 -4 -4 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2484 1 10 1983 4 25 -3 2 2 -4 3 6200 -4 -4 -4 -4 -4 -4 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 84000 2 2 -4 7 9240 430 6200 -4 -4 -4 -4 -4 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2485 1 3 1983 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2486 2 1 1980 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2487 1 6 1982 4 26 80500 2 3 -4 2 6420 -4 -4 -4 -4 -4 -4 -4 -4 52000 2 3 -4 7 6420 -4 -4 -4 -4 -4 -4 -4 -4 48000 2 3 -4 4 6420 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2488 2 8 1984 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 46250 2 3 0 0 2740 2740 -4 -4 -4 -4 -4 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 0 52000 4 3 -3 0 2740 4020 2740 -4 -4 -4 -4 -4 -4 -4 -4 -4
2489 2 8 1980 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2490 1 7 1983 4 25 107500 3 2 -4 1 6260 -4 -4 -4 -4 -4 -4 -4 -4 130000 3 2 -4 0 6230 6230 6260 -4 -4 -4 -4 -4 -4 105000 3 2 -4 1 6230 6230 -4 -4 -4 -4 -4 -4 -4 -4 -4 100000 3 2 -4 2 6350 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2491 2 8 1984 4 24 48000 4 2 2 0 5260 7800 -4 -4 -4 -4 -4 -4 -4 45750 4 2 2 0 5260 7800 -4 -4 -4 -4 -4 -4 -4 50000 4 2 2 0 5260 7800 -4 -4 -4 -4 -4 -4 -4 -4 -4 59457 4 2 2 0 5260 5000 7800 -4 -4 -4 -4 -4 -4 -4 -4 -4
2492 1 10 1980 4 -5 -3 1 2 -4 3 50 4850 9130 5860 -4 -4 -4 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
2493 2 4 1982 4 26 125000 2 2 -4 3 3160 3160 4620 -4 -4 -4 -4 -4 -4 125755 3 2 1 7 3160 3160 -4 -4 -4 -4 -4 -4 -4 120000 3 2 1 2 3160 3160 3160 -4 -4 -4 -4 -4 -4 -4 -4 123000 4 2 2 1 3160 3160 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2494 2 2 1984 4 24 59089 1 3 -4 5 2340 -4 -4 -4 -4 -4 -4 -4 -4 60060 3 3 1 1 2340 -4 -4 -4 -4 -4 -4 -4 -4 131285 3 3 1 1 620 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 152000 4 2 2 0 620 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2495 2 5 1980 4 28 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -4 250001 3 3 1 0 4840 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2496 1 10 1982 4 25 -3 4 2 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 2 3 -4 0 2100 -4 -4 -4 -4 -4 -4 -4 -4 -3 2 3 -4 0 2100 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 175000 3 3 1 0 2100 2100 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2497 1 8 1983 4 25 31000 2 2 -4 0 1550 -3 7200 -4 -4 -4 -4 -4 -4 53334 1 2 -4 7 1550 -4 -4 -4 -4 -4 -4 -4 -4 73000 2 2 -4 3 1550 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 35000 2 2 -4 8 7120 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
