"H40-CHRC-2","H40-CHRC-2A~Y","CASEID","SAMPLE_RACE","SAMPLE_SEX","C1DOB~Y","OCCALL-EMP.01","OCCALL-EMP.02","OCCALL-EMP.03","OCCALL-EMP.04","OCCALL-EMP.05","Q11-GENHLTH_6A","Q11-GENHLTH_7F_1","Q11-GENHLTH_7F_2","FAMSIZE","TNFI_TRUNC","AGEATINT","SMSARES","NUMCH08","OCCALL-EMP.01","OCCALL-EMP.02","OCCALL-EMP.03","OCCALL-EMP.04","OCCALL-EMP.05","Q11-GENHLTH_6A","Q11-GENHLTH_7F_1","Q11-GENHLTH_7F_2","FAMSIZE","TNFI_TRUNC","AGEATINT","SMSARES","NUMCH10","OCCALL-EMP.01","OCCALL-EMP.02","OCCALL-EMP.03","OCCALL-EMP.04","OCCALL-EMP.05","Q11-GENHLTH_6A","Q11-GENHLTH_7F_1","Q11-GENHLTH_7F_2","FAMSIZE","TNFI_TRUNC","AGEATINT","SMSARES","NUMCH12","OCCALL-EMP.01","OCCALL-EMP.02","OCCALL-EMP.03","OCCALL-EMP.04","OCCALL-EMP.05","Q11-GENHLTH_6A","Q11-GENHLTH_7F_1","Q11-GENHLTH_7F_2","FAMSIZE","TNFI_TRUNC","AGEATINT","SMSARES","NUMCH14","OCCALL-EMP.01","OCCALL-EMP.02","OCCALL-EMP.03","OCCALL-EMP.04","OCCALL-EMP.05","Q11-GENHLTH_6A","Q11-GENHLTH_7F_1","Q11-GENHLTH_7F_2","FAMSIZE","TNFI_TRUNC","AGEATINT","SMSARES","NUMCH16","OCCALL-EMP.01","OCCALL-EMP.02","OCCALL-EMP.03","OCCALL-EMP.04","OCCALL-EMP.05","Q11-GENHLTH_6A","Q11-GENHLTH_7F_1","Q11-GENHLTH_7F_2","FAMSIZE","TNFI_TRUNC","AGEATINT","SMSARES","NUMCH20","OCCALL-EMP.01","OCCALL-EMP.02","OCCALL-EMP.03","OCCALL-EMP.04","OCCALL-EMP.05","Q11-GENHLTH_6A","Q11-GENHLTH_7F_1","Q11-GENHLTH_7F_2","FAMSIZE","TNFI_TRUNC","AGEATINT","SMSARES","NUMCH22"
0,-4,2830,3,1,1980,6420,6260,-4,-4,-4,4,5,2,1,-2,44,3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,2831,3,2,-4,4810,-4,-4,-4,-4,1,0,2,2,-2,47,2,0,4810,-4,-4,-4,-4,1,0,2,2,-2,49,3,0,-4,-4,-4,-4,-4,1,0,2,2,-2,52,2,0,-4,-4,-4,-4,-4,1,0,1,2,-2,54,2,0,-4,-4,-4,-4,-4,1,0,2,2,101544,56,2,0,-4,-4,-4,-4,-4,-4,0,2,2,-3,59,2,0,-4,-4,-4,-4,-4,1,0,2,2,-3,62,3,0
0,-4,2832,3,1,2012,-4,-4,-4,-4,-4,1,3,2,1,82680,45,2,0,-4,-4,-4,-4,-4,1,2,2,2,115000,46,2,0,-4,-4,-4,-4,-4,1,2,2,2,84660,49,2,1,-4,-4,-4,-4,-4,1,0,2,2,28800,51,2,1,4940,4840,-4,-4,-4,1,0,2,2,50800,53,2,1,5510,-4,-4,-4,-4,-4,-4,-4,2,71600,57,2,1,5510,-4,-4,-4,-4,1,1,2,2,63240,60,2,1
-1,-4,2833,3,1,1978,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,2834,3,2,1978,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,2835,3,2,1984,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,150,-4,-4,-4,-4,-4,-4,-4,2,58600,62,2,0,-4,-4,-4,-4,-4,1,0,2,2,60540,64,2,0
0,-4,2836,3,1,1981,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,2837,3,1,1991,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,2838,3,1,-4,1430,-4,-4,-4,-4,1,0,1,2,129032,46,2,0,1430,-4,-4,-4,-4,1,0,2,2,157700,48,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1430,-4,-4,-4,-4,1,0,2,2,191000,55,2,0,1430,-4,-4,-4,-4,-4,0,2,2,223000,58,2,0,1430,-4,-4,-4,-4,3,0,2,2,236000,60,2,0
0,-4,2839,3,1,-4,1460,-4,-4,-4,-4,1,1,2,2,109500,49,2,0,1460,-4,-4,-4,-4,1,0,2,2,111000,51,2,0,1460,-4,-4,-4,-4,1,0,1,2,116500,54,2,0,1460,-4,-4,-4,-4,1,0,2,2,117500,56,2,0,1540,1540,1460,-4,-4,1,0,1,1,121285,58,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,2840,3,2,-4,110,430,-4,-4,-4,1,0,2,2,241700,44,2,0,710,710,110,-4,-4,1,0,2,2,230000,46,2,0,710,-4,-4,-4,-4,1,0,2,2,217200,49,2,0,730,1060,710,-4,-4,1,0,2,2,290000,51,2,0,10,50,-4,-4,-4,1,0,2,2,922631,53,2,0,10,50,-4,-4,-4,-4,0,2,2,316000,57,2,0,10,50,-4,-4,-4,1,0,2,2,305150,59,2,0
0,-4,2841,3,2,1982,3320,-4,-4,-4,-4,4,1,2,4,172000,49,2,2,3320,-4,-4,-4,-4,3,0,2,4,195000,51,2,2,3320,-4,-4,-4,-4,4,1,2,4,170000,54,2,2,3320,-4,-4,-4,-4,1,0,2,2,595986,56,2,0,3320,-4,-4,-4,-4,3,0,2,3,222000,58,2,0,3320,-4,-4,-4,-4,-4,0,2,2,58000,62,2,0,3320,-4,-4,-4,-4,3,0,2,2,65000,64,2,0
0,-4,2842,3,1,-4,10,-4,-4,-4,-4,1,0,2,1,93000,51,2,0,10,-4,-4,-4,-4,4,0,2,1,90000,53,2,0,10,-4,-4,-4,-4,3,2,2,1,100000,55,2,0,10,-4,-4,-4,-4,1,0,2,1,110000,58,2,0,10,-4,-4,-4,-4,3,0,2,1,113000,60,2,0,10,-4,-4,-4,-4,3,0,2,1,105000,63,2,0,10,-4,-4,-4,-4,3,0,2,1,110000,66,2,0
-4,-4,2843,3,2,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,2844,3,1,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,2845,3,1,1998,2200,-4,-4,-4,-4,2,1,2,1,84500,45,3,0,2200,-4,-4,-4,-4,2,0,2,1,88000,47,3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,2846,3,2,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,2847,3,2,-4,2140,2140,-4,-4,-4,3,2,2,1,56000,43,2,0,2140,-4,-4,-4,-4,2,1,2,1,47000,45,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,2848,3,2,-4,7340,-4,-4,-4,-4,3,0,2,1,23907,48,2,0,140,-4,-4,-4,-4,3,0,2,1,27848,50,2,0,140,-4,-4,-4,-4,1,0,2,1,32640,53,2,0,140,-4,-4,-4,-4,1,2,2,1,34355,55,2,0,140,-4,-4,-4,-4,3,0,1,1,33741,57,2,0,140,-4,-4,-4,-4,-4,0,1,1,37410,61,2,0,140,-4,-4,-4,-4,1,0,2,1,36003,63,2,0
0,-4,2849,3,2,-4,1000,-4,-4,-4,-4,3,0,2,1,0,46,2,0,1040,-4,-4,-4,-4,3,0,2,1,16000,48,2,0,110,1040,-4,-4,-4,1,0,1,1,15300,51,2,0,-4,-4,-4,-4,-4,1,0,2,1,0,54,2,0,-4,-4,-4,-4,-4,3,0,2,1,1000,55,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,2850,3,2,1997,120,5000,-4,-4,-4,1,0,2,4,454737,45,2,2,120,-4,-4,-4,-4,1,0,2,4,440692,47,2,2,120,-4,-4,-4,-4,1,0,2,4,-2,49,2,2,860,910,-4,-4,-4,1,0,1,4,-2,52,2,2,910,-4,-4,-4,-4,1,0,2,4,270000,54,2,2,910,910,-4,-4,-4,-4,0,1,4,-3,58,2,2,120,910,-4,-4,-4,1,0,2,2,-3,60,2,0
0,-4,2851,3,1,1990,4710,-4,-4,-4,-4,3,0,2,5,454737,44,2,3,4710,-4,-4,-4,-4,4,1,2,5,440692,46,2,3,4710,-4,-4,-4,-4,3,0,2,4,497763,49,2,2,120,-4,-4,-4,-4,4,0,2,4,595986,51,2,2,4710,-4,-4,-4,-4,4,2,2,3,922631,53,2,1,4710,-4,-4,-4,-4,-4,0,2,2,803437,57,2,0,-4,-4,-4,-4,-4,4,0,1,2,360000,59,2,0
0,-4,2852,3,1,-4,4220,-4,-4,-4,-4,4,0,2,2,-2,50,2,0,4220,7240,-4,-4,-4,3,0,2,2,-2,52,2,0,4220,-4,-4,-4,-4,3,3,2,1,35000,55,2,0,4220,-4,-4,-4,-4,4,2,2,1,40000,57,2,0,4220,-4,-4,-4,-4,4,4,2,1,40000,59,2,0,-4,-4,-4,-4,-4,-4,0,2,1,12000,62,2,0,-4,-4,-4,-4,-4,1,0,2,1,12000,65,2,0
0,-4,2853,3,1,-4,-4,-4,-4,-4,-4,3,0,2,1,14500,48,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,2854,3,1,1988,7010,-4,-4,-4,-4,1,0,2,3,71000,45,2,1,7330,-4,-4,-4,-4,3,0,2,3,67000,47,2,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,2855,3,2,1984,3410,-4,-4,-4,-4,1,0,2,3,27000,44,2,2,3510,3410,5110,-4,-4,1,0,2,2,27920,46,2,1,5700,3510,-4,-4,-4,4,3,2,2,30000,49,2,1,5700,-4,-4,-4,-4,4,0,1,2,26000,50,2,1,5700,-4,-4,-4,-4,4,0,2,1,31266,53,2,0,-4,-4,-4,-4,-4,-4,2,2,2,39310,56,2,1,-4,-4,-4,-4,-4,4,1,2,1,14184,59,2,0
1,1972,2856,3,2,-4,-4,-4,-4,-4,-4,1,0,2,2,454737,48,2,0,-4,-4,-4,-4,-4,1,0,2,2,-2,50,2,0,-4,-4,-4,-4,-4,1,0,2,2,46000,52,2,0,-4,-4,-4,-4,-4,1,0,2,2,32900,55,2,0,-4,-4,-4,-4,-4,1,0,1,2,32950,56,2,0,-4,-4,-4,-4,-4,-4,0,2,2,99600,60,2,0,-4,-4,-4,-4,-4,3,1,2,2,99800,62,2,0
-4,-4,2857,3,1,1986,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,2858,3,1,1993,3400,-4,-4,-4,-4,1,1,2,2,65600,45,2,0,3400,3410,-4,-4,-4,4,0,2,2,62000,46,2,0,3400,3410,4220,-4,-4,4,4,2,4,-2,49,2,2,3740,3410,4220,-4,-4,1,0,2,4,-2,51,2,2,3740,3410,-4,-4,-4,1,0,2,3,77000,53,2,1,5510,3740,-4,-4,-4,-4,0,2,4,42005,57,2,2,5510,-4,-4,-4,-4,4,7,2,3,-3,59,2,1
-4,-4,2859,3,1,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,2860,3,1,1991,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,2861,3,1,1993,1410,-4,-4,-4,-4,1,4,2,5,190900,45,2,3,1410,-4,-4,-4,-4,1,7,2,5,201200,46,2,3,1020,-4,-4,-4,-4,4,3,2,4,241000,49,2,2,1020,-4,-4,-4,-4,4,2,2,4,235400,51,2,2,110,4620,-4,-4,-4,1,0,2,4,249000,53,2,2,110,-4,-4,-4,-4,-4,-4,-4,4,318160,57,2,2,430,-4,-4,-4,-4,1,2,2,3,375000,59,2,1
-4,-4,2862,3,2,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,2863,3,2,-4,2630,-4,-4,-4,-4,3,0,2,1,30000,43,2,0,2630,-4,-4,-4,-4,1,0,2,1,18732,45,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,2864,3,2,1997,230,-4,-4,-4,-4,1,0,2,3,33000,50,2,1,4600,230,-4,-4,-4,1,0,2,3,32523,52,2,1,4600,-4,-4,-4,-4,1,0,2,3,48000,54,2,1,-4,-4,-4,-4,-4,1,9,1,3,41130,57,2,1,-4,-4,-4,-4,-4,1,0,2,3,38000,59,2,1,4610,-4,-4,-4,-4,-4,-4,-4,5,55500,63,2,1,-4,-4,-4,-4,-4,1,0,2,6,-3,65,2,1
0,-4,2865,3,2,-4,-4,-4,-4,-4,-4,1,0,2,2,10482,47,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,1,0,2,2,14472,52,2,0,-4,-4,-4,-4,-4,3,0,2,2,14640,54,2,0,-4,-4,-4,-4,-4,3,0,2,1,-2,57,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4610,-4,-4,-4,-4,1,1,2,1,-3,63,2,0
0,-4,2866,3,1,1981,220,-4,-4,-4,-4,1,0,2,3,134000,46,2,1,6230,-4,-4,-4,-4,1,0,2,4,136702,48,2,1,6230,-4,-4,-4,-4,1,0,2,4,74000,51,2,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,6230,10,-4,-4,-4,1,0,2,2,134200,55,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,220,10,-4,-4,-4,1,2,2,2,773981,61,2,0
0,-4,2867,3,2,-4,4350,3130,-4,-4,-4,1,0,2,5,70000,45,2,3,4720,4050,4350,-4,-4,1,0,2,5,52000,47,2,3,4720,-4,-4,-4,-4,1,0,2,3,43600,49,2,1,4610,-4,-4,-4,-4,1,0,2,3,68960,52,2,1,4610,-4,-4,-4,-4,4,0,2,3,60320,53,2,1,4610,-4,-4,-4,-4,-4,0,2,3,-3,57,2,1,9140,-4,-4,-4,-4,1,0,2,3,73400,60,2,1
0,-4,2868,3,1,1987,4760,4040,-4,-4,-4,1,0,2,4,156000,50,2,2,4760,-4,-4,-4,-4,4,2,2,3,160600,52,2,1,4760,-4,-4,-4,-4,1,0,2,2,175000,55,2,0,4760,-4,-4,-4,-4,1,0,2,2,216000,57,2,0,4760,-4,-4,-4,-4,1,0,2,2,195000,59,2,0,4760,-4,-4,-4,-4,-4,0,2,3,201420,63,2,0,4850,-4,-4,-4,-4,1,0,2,3,179040,65,2,1
-4,-4,2869,3,2,1995,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,2870,3,1,1982,5700,800,-4,-4,-4,1,0,2,3,153150,46,2,1,5700,800,-4,-4,-4,1,0,1,3,130200,48,2,1,5700,800,-4,-4,-4,3,2,2,1,92500,51,2,0,5700,-4,-4,-4,-4,4,0,2,1,113500,53,2,0,5700,-4,-4,-4,-4,1,0,1,1,100200,55,2,0,5700,-4,-4,-4,-4,-4,0,2,3,-3,59,2,0,5700,-4,-4,-4,-4,1,0,2,3,160000,61,2,0
0,-4,2871,3,1,2000,940,-4,-4,-4,-4,1,3,2,5,125000,44,2,3,940,-4,-4,-4,-4,1,1,2,5,49000,46,2,3,940,-4,-4,-4,-4,1,0,2,5,135000,49,2,3,940,-4,-4,-4,-4,1,1,2,5,165000,51,2,3,940,-4,-4,-4,-4,1,0,2,5,170000,53,2,3,940,-4,-4,-4,-4,-4,1,2,4,210000,57,2,1,940,-4,-4,-4,-4,3,0,2,4,265000,59,2,1
0,-4,2872,3,2,-4,10,-4,-4,-4,-4,1,0,2,2,-2,47,2,0,10,-4,-4,-4,-4,1,0,2,2,-2,49,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
1,2000,2873,3,1,-4,4760,-4,-4,-4,-4,4,0,2,1,31150,45,2,0,4760,-4,-4,-4,-4,1,0,2,1,36700,47,2,0,2320,-4,4760,-4,-4,1,0,1,1,31000,50,2,0,2310,2320,-4,-4,-4,4,0,1,1,20000,52,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,2874,1,1,1979,4250,-4,-4,-4,-4,3,0,2,2,-2,47,2,1,4250,-4,-4,-4,-4,2,7,2,2,30000,49,2,1,4250,-4,-4,-4,-4,3,2,2,2,27000,52,2,1,4250,-4,-4,-4,-4,2,2,1,2,35000,54,2,1,4250,-4,-4,-4,-4,2,7,2,2,31920,56,2,1,4250,-4,-4,-4,-4,-4,-4,-4,2,-3,60,2,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,2875,3,1,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,2876,3,1,1986,4960,-4,-4,-4,-4,1,1,2,2,101200,47,2,1,4960,-4,-4,-4,-4,1,1,2,2,70000,49,2,1,4960,-4,-4,-4,-4,1,3,2,2,87160,52,2,1,4960,-4,-4,-4,-4,1,0,2,2,100000,54,2,1,4960,-4,-4,-4,-4,3,1,2,3,82000,56,2,1,4960,-4,-4,-4,-4,-4,-4,-4,3,155000,60,2,1,4960,-4,-4,-4,-4,1,3,2,3,0,62,2,1
0,-4,2877,3,2,1991,1010,-4,-4,-4,-4,1,0,2,4,-2,49,2,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1010,-4,-4,-4,-4,1,0,2,4,-2,54,2,2,1010,-4,-4,-4,-4,1,0,2,3,-2,56,2,1,1010,-4,-4,-4,-4,1,0,2,3,170200,58,2,1,1040,-4,-4,-4,-4,-4,-4,-4,2,180100,62,2,0,1040,-4,-4,-4,-4,3,0,2,3,195900,64,2,1
0,-4,2878,1,2,1974,3600,-4,-4,-4,-4,1,1,2,3,4992,49,3,2,-4,-4,-4,-4,-4,4,0,2,3,4940,51,3,2,-4,-4,-4,-4,-4,4,0,1,2,9744,54,3,1,-4,-4,-4,-4,-4,4,0,1,2,11496,56,3,1,-4,-4,-4,-4,-4,1,0,1,2,-2,58,3,1,-4,-4,-4,-4,-4,1,0,2,1,10848,62,3,0,-4,-4,-4,-4,-4,3,0,2,1,-3,64,3,0
